"","Location","AveExpr","CvE_D9","CvE_D80","C_D9vD80","Time","Treatment","adj.P.Val","predict"
"LOC111134544","LOC111134544",5.65019226559458,0.468306521285775,-0.00536884681569472,-0.54957237245417,0.236837684050735,0.23146883723504,0.672186478795687,"phosphatidylinositol 4-kinase type 2-alpha-like, transcript variant X1"
"LOC111125219","LOC111125219",7.08323841483198,-0.326619729265929,0.134085001513767,-0.254403709571729,-0.230352365389848,-0.0962673638760809,0.672186478795687,"low-density lipoprotein receptor-related protein 4-like, transcript variant X1"
"LOC111133965","LOC111133965",1.91140020587648,-1.49099391061331,1.01489986402694,1.26285901462386,-1.25294688732013,-0.238047023293186,0.672186478795687,"cell death abnormality protein 1-like"
"LOC111133093","LOC111133093",1.89937683923449,-0.194197365855342,-0.201424221074105,-0.735131739799932,0.00361342760938177,-0.197810793464723,0.672186478795687,"uncharacterized LOC111133093, transcript variant X1"
"LOC111122968","LOC111122968",1.88932853265844,-1.14760775811913,-0.411651497055664,-0.138155339622171,-0.367978130531735,-0.779629627587399,0.672186478795687,"tetraspanin-9-like"
"LOC111134888","LOC111134888",7.46285105005147,0.136164290769607,-0.394379341977328,-0.341122587318757,0.265271816373468,-0.12910752560386,0.672186478795687,"dynein heavy chain 10, axonemal-like, transcript variant X1"
"LOC111127086","LOC111127086",4.70059090452961,-0.235623364527086,0.0127537875348542,-0.0312639020085372,-0.12418857603097,-0.111434788496116,0.672186478795687,"glucocorticoid modulatory element-binding protein 2-like"
"LOC111135074","LOC111135074",5.15892220115157,0.110655172937965,-0.207808823884511,0.106107493098967,0.159231998411238,-0.048576825473273,0.672186478795687,"protein polyglycylase TTLL10-like, transcript variant X6"
"LOC111108296","LOC111108296",3.77788281593704,-0.153483607825621,-0.160516618099898,-0.170874964758829,0.00351650513713841,-0.157000112962759,0.672370422277553,"zinc metalloproteinase nas-37-like"
"LOC111113073","LOC111113073",3.99569555813892,-1.25986954143229,-0.126901618115986,1.1891566230366,-0.566483961658154,-0.69338557977414,0.672446277097185,"PI-stichotoxin-Hcr2e-like, transcript variant X1"
"LOC111120973","LOC111120973",4.56683214647863,0.266109022412522,-0.0580405495320147,0.399592127031188,0.162074785972268,0.104034236440254,0.672446277097185,"delta(24)-sterol reductase-like, transcript variant X1"
"LOC111129380","LOC111129380",6.34463626028093,-0.429449756779231,0.335890694092338,0.15789124441318,-0.382670225435785,-0.0467795313434465,0.672446277097185,"hemicentin-1-like"
"LOC111120757","LOC111120757",4.91899473807662,-0.0362395361328867,-0.145362741795508,-0.249776619061567,0.0545616028313107,-0.0908011389641974,0.672504098073443,"protein lin-54 homolog"
"LOC111126215","LOC111126215",7.41951407316726,-0.0782745583755569,-0.169327680712859,0.00658366264571431,0.0455265611686513,-0.123801119544208,0.672758562838084,"uncharacterized LOC111126215, transcript variant X3"
"LOC111123532","LOC111123532",3.06817815555049,-0.0250467713188929,-0.029584483065956,-0.482993357382545,0.00226885587353154,-0.0273156271924244,0.672758562838084,"uncharacterized LOC111123532, transcript variant X1"
"LOC111136327","LOC111136327",3.15411089401841,0.261325403323737,-0.406317941807945,-0.586930316063895,0.333821672565841,-0.0724962692421038,0.672758562838084,"endoplasmic reticulum resident protein 29-like"
"LOC111135484","LOC111135484",7.28534041203844,0.132718395823921,-0.119445187604192,-0.432462464704499,0.126081791714056,0.00663660410986466,0.672888795704287,"uncharacterized LOC111135484"
"LOC111108519","LOC111108519",5.30412601681944,0.112231885463427,0.113731339775914,-0.203186080855089,-0.000749727156243551,0.11298161261967,0.672888795704287,"TBC1 domain family member 22B-like, transcript variant X4"
"LOC111102569","LOC111102569",3.76679778629293,-0.863443741664266,-0.132226088942446,-1.10274681067898,-0.365608826360909,-0.497834915303356,0.672888795704287,"uncharacterized LOC111102569, transcript variant X3"
"LOC111124729","LOC111124729",4.7605200411206,-0.220227331301602,-0.0727998686159719,-0.637413434110544,-0.0737137313428149,-0.146513599958787,0.672888795704287,"TNF receptor-associated factor 6-like, transcript variant X3"
"LOC111112254","LOC111112254",2.25114745988343,-0.136496230322034,1.26907472199817,1.51663561019517,-0.702785476160101,0.566289245838067,0.672888795704287,"uncharacterized LOC111112254"
"LOC111104574","LOC111104574",4.62373448514322,-0.0660813318203104,0.161984842360341,-0.126844623153816,-0.114033087090326,0.0479517552700153,0.672888795704287,"calcipressin-1-like"
"LOC111123834","LOC111123834",-0.67207218441911,0.956629835979367,2.68766816607519,-0.790768019650571,-0.86551916504791,1.82214900102728,0.672888795704287,"uncharacterized LOC111123834"
"LOC111137179","LOC111137179",1.89943850425303,0.577222929026113,0.336973305721833,-0.975736201346816,0.12012481165214,0.457098117373973,0.672888795704287,"PCNA-associated factor-like"
"LOC111128109","LOC111128109",3.07563620545574,0.165721112418004,0.187230263804962,-0.228416881624314,-0.010754575693479,0.176475688111483,0.672888795704287,"DET1- and DDB1-associated protein 1-like"
"LOC111117770","LOC111117770",1.57841423491939,-0.0443929394751863,0.963637439972149,1.24065237531309,-0.504015189723668,0.459622250248481,0.672888795704287,"uncharacterized LOC111117770, transcript variant X2"
"LOC111127215","LOC111127215",2.96095662572116,-0.158945241612935,0.0939382029478053,-0.207838788156423,-0.12644172228037,-0.0325035193325649,0.672888795704287,"methyltransferase-like protein 13"
"LOC111133992","LOC111133992",6.95447924665816,0.0301627073274853,-0.0593637361911865,-0.276448969976961,0.0447632217593359,-0.0146005144318506,0.672888795704287,"ski oncogene-like"
"LOC111119254","LOC111119254",6.09303801296823,0.0452175034651994,-0.326086536879047,-0.185416158629724,0.185652020172123,-0.140434516706924,0.672888795704287,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN-like"
"LOC111138194","LOC111138194",4.59093943220964,1.2484802988484,-0.0990471049373989,-1.31696178565991,0.6737637018929,0.574716596955501,0.672888795704287,"retinol-binding protein 4-like"
"LOC111125833","LOC111125833",5.45198757711471,-0.437461471916839,-0.713879424191492,-0.563940601559132,0.138208976137327,-0.575670448054165,0.672888795704287,"uncharacterized LOC111125833, transcript variant X2"
"LOC111135595","LOC111135595",2.75875345917517,0.712496979280396,0.362610942387479,0.818135805737412,0.174943018446458,0.537553960833938,0.672888795704287,"monocarboxylate transporter 13-like, transcript variant X1"
"LOC111125421","LOC111125421",3.13426124378542,0.197966563974435,-0.373490292956391,0.0549992718278682,0.285728428465413,-0.0877618644909781,0.672888795704287,"caltractin-like"
"LOC111124662","LOC111124662",6.65510995540785,0.127492429863483,-0.072915431802512,0.0875210189530282,0.100203930832997,0.0272884990304854,0.672888795704287,"exocyst complex component 1-like, transcript variant X1"
"LOC111100588","LOC111100588",4.03438745157906,0.334177527888339,0.49313692629813,0.500729010075347,-0.0794796992048954,0.413657227093234,0.672888795704287,"helicase POLQ-like"
"LOC111131706","LOC111131706",3.32571833046203,-0.245332543696793,-0.463407281006972,-0.293927660654868,0.109037368655089,-0.354369912351883,0.672888795704287,"organic cation transporter protein-like, transcript variant X1"
"LOC111113554","LOC111113554",4.81787685248687,-0.064376486614818,0.458575009349034,0.521842957074025,-0.261475747981926,0.197099261367108,0.672888795704287,"uncharacterized LOC111113554, transcript variant X4"
"LOC111124129","LOC111124129",6.53131756051695,0.147648469715282,0.0340309001790553,0.128674514007013,0.0568087847681134,0.0908396849471687,0.672888795704287,"sperm-specific antigen 2-like"
"LOC111121173","LOC111121173",5.00172109994854,-0.0270365408931994,0.0679006477786954,-0.170109415845502,-0.0474685943359474,0.020432053442748,0.672888795704287,"mucolipin-3-like"
"LOC111118732","LOC111118732",0.381152867246885,0.748561397967634,0.562452515604945,0.206142941524247,0.0930544411813448,0.65550695678629,0.672888795704287,"meiosis inhibitor protein 1-like, transcript variant X1"
"LOC111110179","LOC111110179",3.40462397234586,0.542698439034537,0.154360615403182,0.177738131947406,0.194168911815677,0.34852952721886,0.672888795704287,"ubiquitin carboxyl-terminal hydrolase BAP1-like, transcript variant X1"
"LOC111107022","LOC111107022",4.21282255273709,0.657504124536042,0.767332636488525,-0.521585754471979,-0.0549142559762417,0.712418380512283,0.672888795704287,"translocon-associated protein subunit delta-like"
"LOC111134478","LOC111134478",6.72062034055859,-0.112776630219933,0.0288494046079215,-0.245612927721814,-0.0708130174139274,-0.0419636128060059,0.672888795704287,"CAD protein-like, transcript variant X1"
"LOC111132974","LOC111132974",3.23521720789732,0.553594816640527,0.322617010913989,0.0568403883966817,0.115488902863269,0.438105913777258,0.672888795704287,"actin-3-like, transcript variant X1"
"LOC111100510","LOC111100510",1.748635178378,-0.74371744761422,-0.0844880455266948,0.437972693900611,-0.329614701043763,-0.414102746570458,0.672888795704287,"uncharacterized LOC111100510, transcript variant X2"
"LOC111110984","LOC111110984",0.137365355555608,-2.98124319927055,-0.84753228886879,2.33833622696212,-1.06685545520088,-1.91438774406967,0.672888795704287,"uncharacterized LOC111110984, transcript variant X1"
"LOC111124481","LOC111124481",2.47574788931153,-0.858530363776084,-0.42433531224261,0.538435060541462,-0.217097525766737,-0.641432838009347,0.672888795704287,"protein ABHD13-like"
"LOC111127225","LOC111127225",13.9682234746402,0.106664844363035,0.231048864733639,-0.0105183220335867,-0.062192010185302,0.168856854548337,0.672888795704287,"elongation factor 1-alpha"
"LOC111133779","LOC111133779",5.9072930432035,0.30387850851058,0.0448125689432022,-0.0724848730623497,0.129532969783689,0.174345538726891,0.672888795704287,"uncharacterized LOC111133779, transcript variant X13"
"LOC111134755","LOC111134755",4.04487415738761,-0.16698094536885,-0.302508254490972,-0.489555715810927,0.0677636545610611,-0.234744599929911,0.672888795704287,"uncharacterized LOC111134755"
"LOC111103903","LOC111103903",4.39205239834999,0.374115901213589,-0.692174685606578,-0.475583522343569,0.533145293410084,-0.159029392196495,0.672888795704287,"uncharacterized LOC111103903"
"LOC111136378","LOC111136378",2.43393925813391,1.8671152978234,1.15599525136706,-0.0125141526064581,0.35556002322817,1.51155527459523,0.672888795704287,"C1q-related factor-like"
"LOC111133870","LOC111133870",1.64615463025444,0.220663811831738,-0.31418151722928,0.111215741588034,0.267422664530509,-0.046758852698771,0.672888795704287,"tripartite motif-containing protein 2-like"
"LOC111130776","LOC111130776",3.52233396385582,0.0439982522108742,-0.787396794393524,-0.553528502052722,0.415697523302199,-0.371699271091325,0.672888795704287,NA
"LOC111118485","LOC111118485",6.49286482822088,0.0266007659096905,-0.420985122546391,-0.247264916592885,0.223792944228041,-0.19719217831835,0.672888795704287,"ecdysone-induced protein 75B-like"
"LOC111135266","LOC111135266",1.35848154633398,-0.156885411404749,-1.61779276280365,-1.7392012256351,0.73045367569945,-0.887339087104199,0.672888795704287,"uncharacterized LOC111135266, transcript variant X1"
"LOC111120524","LOC111120524",6.46336808021792,0.292132800541924,-0.294349971181085,0.379427200650643,0.293241385861505,-0.00110858531958069,0.672888795704287,"uncharacterized LOC111120524, transcript variant X5"
"LOC111105728","LOC111105728",2.190147,-0.1050309,0.7634013,1.628687,-0.4342161,0.3291852,0.6728888,"DNA replication licensing factor mcm2-like"
"LOC111114709","LOC111114709",-0.8282076,-1.426773,-4.347398,2.206781,1.460313,-2.887086,0.6728888,"multiple epidermal growth factor-like domains protein 10, transcript variant X3"
"LOC111122982","LOC111122982",1.023013,-1.277557,0.07337945,1.018208,-0.6754684,-0.6020889,0.6728888,"uncharacterized LOC111122982"
"LOC111125819","LOC111125819",4.784587,-0.19771,-0.3080618,-0.4847901,0.05517589,-0.2528859,0.6728888,"vang-like protein 2"
"LOC111107545","LOC111107545",3.53283,0.7416135,0.9138698,-0.4086375,-0.08612819,0.8277417,0.6728888,"uncharacterized LOC111107545, transcript variant X9"
"LOC111135981","LOC111135981",4.090831,0.5119607,-0.1472131,-0.1690245,0.3295869,0.1823738,0.6728888,"uncharacterized LOC111135981"
"LOC111107189","LOC111107189",7.004576,-0.02371299,-0.5065888,-0.5019977,0.2414379,-0.2651509,0.6730976,"dual specificity protein phosphatase 7-like"
"LOC111136413","LOC111136413",4.779654,0.07481029,-0.1843641,-0.3637579,0.1295872,-0.0547769,0.6730976,"small nuclear ribonucleoprotein Sm D3-like"
"LOC111132158","LOC111132158",7.296499,0.06974148,0.1627713,0.2003312,-0.04651489,0.1162564,0.6730976,"ras-responsive element-binding protein 1-like, transcript variant X2"
"LOC111107551","LOC111107551",2.272612,-0.2060584,-0.0648165,0.6534756,-0.07062096,-0.1354375,0.6730976,"uncharacterized LOC111107551, transcript variant X3"
"LOC111104433","LOC111104433",4.283743,0.05517209,0.6123495,0.4948472,-0.2785887,0.3337608,0.6730976,"fatty-acid amide hydrolase 2-like, transcript variant X3"
"LOC111106328","LOC111106328",2.795027,-0.62549,-0.1426265,0.6280761,-0.2414317,-0.3840583,0.6730976,"GTPase IMAP family member 4-like"
"LOC111103429","LOC111103429",5.496185,0.04887305,-0.2368064,-0.5473557,0.1428397,-0.09396667,0.6730976,"cleavage stimulation factor subunit 3-like"
"LOC111113586","LOC111113586",3.55953,0.114855,1.821354,0.8552784,-0.8532496,0.9681047,0.6730976,"carboxypeptidase A1-like"
"LOC111131406","LOC111131406",8.40613,0.08883353,0.02141837,0.1727644,0.03370758,0.05512595,0.6730976,"RNA-binding protein Nova-1-like, transcript variant X1"
"LOC111130586","LOC111130586",1.95856,0.1234354,-0.5191132,0.3418756,0.3212743,-0.1978389,0.6730976,"uncharacterized LOC111130586"
"LOC111126091","LOC111126091",2.328907,-0.02765233,1.426,0.6927581,-0.726826,0.6991737,0.6730976,"uncharacterized LOC111126091, transcript variant X1"
"LOC111130284","LOC111130284",4.78064,0.2123245,-1.266666,-1.419233,0.7394953,-0.5271708,0.6730976,"toll-like receptor 2"
"LOC111114728","LOC111114728",-0.3759174,4.11612,1.374233,-2.722041,1.370943,2.745177,0.6732503,"uncharacterized LOC111114728"
"LOC111126191","LOC111126191",5.948144,-0.2659554,-0.4702128,-0.5173181,0.1021287,-0.3680841,0.6732936,"monocarboxylate transporter 14-like, transcript variant X1"
"LOC111136644","LOC111136644",5.089683,0.2330923,-0.08189224,-0.2900083,0.1574923,0.07560003,0.6734711,"proteasome subunit beta type-5-like, transcript variant X2"
"LOC111124584","LOC111124584",6.095565,-0.1199914,-0.2275187,-0.2087261,0.05376368,-0.1737551,0.6734711,"heat shock 70 kDa protein 12A-like, transcript variant X1"
"LOC111123833","LOC111123833",6.665437,0.2449027,-0.5298489,-0.9631522,0.3873758,-0.1424731,0.6734711,"uncharacterized LOC111123833"
"LOC111133342","LOC111133342",5.257643,-0.3516993,-0.1045483,-0.6504607,-0.1235755,-0.2281238,0.6734711,"CD209 antigen-like"
"LOC111112879","LOC111112879",0.8484326,1.910059,-2.123016,-1.111869,2.016538,-0.1064789,0.6734711,"uncharacterized LOC111112879, transcript variant X2"
"LOC111119766","LOC111119766",4.411551,0.1104114,-0.1423718,-0.3051707,0.1263916,-0.0159802,0.6734711,"ubiquitin carboxyl-terminal hydrolase 14-like"
"LOC111136908","LOC111136908",4.510005,0.519758,0.1659072,-0.4811202,0.1769254,0.3428326,0.6734711,"protocadherin-like protein"
"LOC111109622","LOC111109622",4.4951,-0.1828649,-0.09766063,-0.2951422,-0.04260215,-0.1402628,0.6734711,"WASH complex subunit 4-like"
"LOC111125129","LOC111125129",6.148884,0.1947977,0.1967989,-0.1948511,-0.001000603,0.1957983,0.6734711,"DNA topoisomerase 2-beta-like"
"LOC111128753","LOC111128753",5.359466,0.5600055,0.6363227,0.6964971,-0.03815863,0.5981641,0.6734711,"pyrroline-5-carboxylate reductase-like"
"LOC111108844","LOC111108844",1.78672,0.2832319,-0.3345214,0.8080873,0.3088767,-0.02564477,0.6734711,"uncharacterized LOC111108844"
"LOC111135944","LOC111135944",3.779376,-0.01599803,-0.164786,-0.3323993,0.07439401,-0.09039204,0.6734711,"partitioning defective 6 homolog beta-like"
"LOC111132966","LOC111132966",7.64617,0.0005671106,0.1738342,0.2402754,-0.08663356,0.08720067,0.6734711,"dynactin subunit 1-like, transcript variant X2"
"LOC111130593","LOC111130593",3.204251,-0.4673015,-0.2230111,0.1529832,-0.1221452,-0.3451563,0.6734711,"WD repeat-containing protein 93-like"
"LOC111131484","LOC111131484",1.238012,-2.009868,-0.2328374,0.1019098,-0.8885154,-1.121353,0.6734711,"39S ribosomal protein L48, mitochondrial-like"
"LOC111134373","LOC111134373",2.292393,-0.09940515,1.618556,1.938084,-0.8589805,0.7595754,0.6734711,"oxidative stress-induced growth inhibitor 2-like, transcript variant X1"
"LOC111110540","LOC111110540",3.80872,0.6389818,1.727978,2.598453,-0.5444983,1.18348,0.6734711,"uncharacterized LOC111110540, transcript variant X3"
"LOC111128176","LOC111128176",3.419057,0.01801271,0.4052816,1.027358,-0.1936345,0.2116472,0.6734711,"serine/threonine-protein kinase RIO2-like"
"LOC111135453","LOC111135453",2.1749,-0.5017925,-0.5762278,0.005590329,0.03721768,-0.5390102,0.6734711,"protein FAM57B-like"
"LOC111126203","LOC111126203",6.01744,0.03259878,0.01442719,0.1915745,0.009085794,0.02351299,0.6734711,"calcium uptake protein 3, mitochondrial-like, transcript variant X4"
"LOC111103580","LOC111103580",1.790191,-3.874553,1.46113,1.620726,-2.667841,-1.206712,0.6734711,"uncharacterized LOC111103580"
"LOC111134527","LOC111134527",6.842571,0.2226075,-0.1377436,-0.0865568,0.1801756,0.04243196,0.6734711,"uncharacterized LOC111134527, transcript variant X1"
"LOC111136510","LOC111136510",0.2090742,1.799481,-4.147857,-1.645598,2.973669,-1.174188,0.6734711,"THAP domain-containing protein 10-like, transcript variant X1"
"LOC111129680","LOC111129680",5.542274,0.1330984,-0.1181011,-0.3002305,0.1255998,0.007498632,0.6734711,"protein sel-1 homolog 1-like"
"LOC111112954","LOC111112954",2.118365,-0.5382151,-0.6380849,0.8679328,0.04993492,-0.58815,0.6734711,NA
"LOC111121408","LOC111121408",4.157745,-0.9250497,-0.01358486,0.2921163,-0.4557324,-0.4693173,0.6734711,"xylosyltransferase 2-like"
"LOC111130138","LOC111130138",8.780644,-0.1087317,-0.0749042,-0.2299514,-0.01691373,-0.09181793,0.6734711,"insulin-like peptide receptor"
"LOC111118959","LOC111118959",6.498966,-0.1755043,-0.137159,-0.04521503,-0.01917262,-0.1563317,0.6734711,"nuclear factor 1 X-type-like"
"LOC111134181","LOC111134181",4.423291,-0.5252924,-0.4894495,-0.3642818,-0.01792148,-0.5073709,0.6734711,"cytochrome P450 27C1-like, transcript variant X5"
"LOC111138230","LOC111138230",0.7531989,0.07878743,1.642365,-0.6954573,-0.7817887,0.8605761,0.6734711,NA
"LOC111118304","LOC111118304",8.767399,0.01147964,0.06268225,0.2222,-0.02560131,0.03708095,0.6734711,"RNA binding protein fox-1 homolog 2-like, transcript variant X9"
"LOC111134255","LOC111134255",3.40087,0.5035185,0.316267,0.4452527,0.09362574,0.4098928,0.6734711,"uncharacterized LOC111134255, transcript variant X1"
"LOC111106866","LOC111106866",2.646379,0.2137854,-0.2426802,0.6507474,0.2282328,-0.01444738,0.6734711,"PI-PLC X domain-containing protein 3-like"
"LOC111132244","LOC111132244",2.406006,0.6540624,0.647308,0.6396134,0.003377197,0.6506852,0.6737045,"L-methionine gamma-lyase-like"
"LOC111131056","LOC111131056",1.464878,-0.68475,-0.05709567,0.7309408,-0.3138272,-0.3709228,0.6737045,"visual system homeobox 2-like"
"LOC111118260","LOC111118260",2.72678,-0.212516,-0.03677355,0.5427369,-0.08787121,-0.1246448,0.6737045,"pentatricopeptide repeat-containing protein 1, mitochondrial-like"
"LOC111126421","LOC111126421",2.291276,-0.6519736,0.1874839,1.494903,-0.4197287,-0.2322448,0.6737045,"tetraspanin-9-like, transcript variant X4"
"LOC111111215","LOC111111215",4.325462,0.3230234,0.3345322,0.2193813,-0.005754401,0.3287778,0.6737045,"secernin-3-like, transcript variant X8"
"LOC111100653","LOC111100653",0.1164602,1.947109,-1.143173,-1.040713,1.545141,0.4019679,0.6737045,"uncharacterized LOC111100653"
"LOC111133565","LOC111133565",3.824205,0.4729568,0.2354275,-0.2047458,0.1187647,0.3541921,0.6737045,"protein SEC13 homolog"
"LOC111126478","LOC111126478",5.071837,-0.1754944,-0.086472,-0.280065,-0.04451118,-0.1309832,0.6737045,"protein spinster homolog 1-like, transcript variant X3"
"LOC111108241","LOC111108241",5.852697,-0.3765395,0.616818,0.02757236,-0.4966788,0.1201392,0.6737045,"copine-8-like"
"LOC111109993","LOC111109993",7.494052,-0.7002738,0.6614841,0.8686313,-0.6808789,-0.01939485,0.673715,"serine/threonine-protein kinase WNK3-like, transcript variant X1"
"LOC111100989","LOC111100989",4.64406,0.06521195,0.5768204,1.008801,-0.2558042,0.3210162,0.6739125,"uncharacterized LOC111100989, transcript variant X3"
"LOC111125954","LOC111125954",5.849785,-0.2170774,-0.08971951,0.08464152,-0.06367893,-0.1533984,0.6739125,"ubiquitin carboxyl-terminal hydrolase 20-like, transcript variant X1"
"LOC111136492","LOC111136492",1.347303,1.881886,-0.9061191,-0.9826049,1.394003,0.4878835,0.6739125,"retinol dehydrogenase 7-like"
"LOC111119104","LOC111119104",5.200154,-0.08235847,-0.1461389,-0.3995888,0.0318902,-0.1142487,0.6746565,"uncharacterized LOC111119104, transcript variant X3"
"LOC111126835","LOC111126835",4.886945,-0.3131268,-0.07035372,0.09776124,-0.1213866,-0.1917403,0.6747587,"ER degradation-enhancing alpha-mannosidase-like protein 3"
"LOC111114978","LOC111114978",2.408315,-0.126574,-1.110446,-0.6531513,0.4919359,-0.6185099,0.6747587,"angiogenic factor with G patch and FHA domains 1-like"
"LOC111112214","LOC111112214",3.627034,-0.4393175,0.07842389,1.004179,-0.2588707,-0.1804468,0.6747587,"uncharacterized LOC111112214, transcript variant X5"
"LOC111125152","LOC111125152",2.905141,1.486013,-0.07632657,-0.6163928,0.7811699,0.7048433,0.6747587,"snake venom metalloproteinase BaP1-like, transcript variant X3"
"LOC111123744","LOC111123744",2.329988,0.5723794,0.02482467,-0.7564677,0.2737774,0.298602,0.6747587,"metallophosphoesterase MPPED2-like, transcript variant X1"
"LOC111120939","LOC111120939",1.987965,0.4055447,0.3268224,-0.6569022,0.03936117,0.3661836,0.6747587,"probable kinetochore protein NUF2"
"LOC111101511","LOC111101511",3.459202,0.2093063,-0.3210765,-0.7350653,0.2651914,-0.05588507,0.6747587,"nucleoporin Nup43-like"
"LOC111132951","LOC111132951",1.285755,-0.2088235,0.5834478,-0.7311138,-0.3961357,0.1873121,0.6747587,"uncharacterized LOC111132951"
"LOC111120186","LOC111120186",4.594708,-0.04753467,-0.6375026,-0.2454307,0.294984,-0.3425187,0.6747587,"nudC domain-containing protein 3-like"
"LOC111120014","LOC111120014",1.640323,-0.2951916,0.3013817,-0.08398385,-0.2982867,0.003095068,0.6747587,"serine/threonine-protein kinase NIM1-like, transcript variant X1"
"LOC111099428","LOC111099428",0.9512686,-1.73747,1.049535,1.965357,-1.393503,-0.3439676,0.6747587,"uncharacterized LOC111099428"
"LOC111100972","LOC111100972",4.330621,0.1730111,0.1293431,-0.3182032,0.02183405,0.1511771,0.6747587,"GPI transamidase component PIG-S-like"
"LOC111123856","LOC111123856",4.674425,0.4385375,0.6810486,0.3722404,-0.1212556,0.559793,0.6747587,"rab3 GTPase-activating protein catalytic subunit-like, transcript variant X1"
"LOC111110033","LOC111110033",0.8286961,0.5680957,-0.9171823,-0.4525612,0.742639,-0.1745433,0.6747587,"kinesin-like protein klp-3, transcript variant X1"
"LOC111108626","LOC111108626",3.069931,0.161684,-0.3151347,-0.8299829,0.2384093,-0.07672537,0.6747587,"integrator complex subunit 13-like, transcript variant X4"
"LOC111135845","LOC111135845",10.74907,0.0367567,0.4741579,0.2067554,-0.2187006,0.2554573,0.6747587,"basement membrane-specific heparan sulfate proteoglycan core protein-like, transcript variant X4"
"LOC111120670","LOC111120670",4.11853,0.1936018,0.2819109,0.3419925,-0.04415457,0.2377563,0.6747587,"uncharacterized LOC111120670, transcript variant X2"
"LOC111128888","LOC111128888",0.8688475,-0.2219341,0.5021096,1.36321,-0.3620218,0.1400877,0.6747587,"uncharacterized LOC111128888"
"LOC111135844","LOC111135844",5.278589,-0.2164854,-0.1396455,0.00919596,-0.03841994,-0.1780655,0.6747587,"tripeptidyl-peptidase 2-like"
"LOC111133944","LOC111133944",2.418923,-0.9802543,0.6890419,0.784545,-0.8346481,-0.1456062,0.6747587,"potassium voltage-gated channel protein Shaw-like, transcript variant X1"
"LOC111113622","LOC111113622",4.583935,0.2413111,0.05926603,-0.4149152,0.09102254,0.1502886,0.6747587,"phosphoacetylglucosamine mutase-like"
"LOC111132898","LOC111132898",4.510079,0.4204306,0.3503231,-0.1704917,0.03505374,0.3853769,0.6747587,"E3 ubiquitin-protein ligase SIAH1-like"
"LOC111121747","LOC111121747",4.082823,-0.131062,-0.2460359,0.01701701,0.05748694,-0.188549,0.6747587,"putative ankyrin repeat protein RF_0381"
"LOC111120574","LOC111120574",7.551123,4.619436,0.5120056,-2.425404,2.053715,2.565721,0.6747587,"ADP,ATP carrier protein 3, mitochondrial-like"
"LOC111107885","LOC111107885",-0.3295918,-2.139891,-0.1705356,1.874293,-0.9846774,-1.155213,0.6747587,"caspase-14-like"
"LOC111121293","LOC111121293",3.996146,0.03689296,-0.179753,0.1617677,0.108323,-0.07143002,0.6747587,"cytosolic Fe-S cluster assembly factor NUBP2 homolog"
"LOC111127888","LOC111127888",3.591286,-0.05812719,0.4384319,0.2276542,-0.2482795,0.1901523,0.6747587,"phytanoyl-CoA dioxygenase domain-containing protein 1-like"
"LOC111117715","LOC111117715",1.294201,-0.4990223,2.334945,2.452189,-1.416983,0.9179611,0.6747587,"CD209 antigen-like protein A"
"LOC111138398","LOC111138398",4.274037,0.06664576,0.2757682,0.3961482,-0.1045612,0.171207,0.6747587,"beta-1,3-galactosyltransferase 6-like, transcript variant X1"
"LOC111110298","LOC111110298",3.730334,-0.605286,0.2852158,0.8795144,-0.4452509,-0.1600351,0.6747587,"dnaJ homolog subfamily C member 5-like, transcript variant X2"
"LOC111104196","LOC111104196",4.20815,-0.7102017,-0.1901558,0.1102386,-0.260023,-0.4501788,0.6747587,"E3 ubiquitin-protein ligase Mdm2-like, transcript variant X3"
"LOC111108692","LOC111108692",6.515571,0.0924844,0.1188771,0.2326157,-0.01319634,0.1056807,0.6747587,"serine/arginine-rich splicing factor 7-like, transcript variant X3"
"LOC111127425","LOC111127425",3.628418,-1.655935,0.03822046,0.1587367,-0.8470777,-0.8088573,0.6747587,"uncharacterized LOC111127425"
"LOC111122832","LOC111122832",0.4852053,-0.301415,0.4130416,-0.1347993,-0.3572283,0.0558133,0.6747587,"uncharacterized LOC111122832"
"LOC111106955","LOC111106955",2.792629,0.07381846,0.6578246,0.3995305,-0.2920031,0.3658215,0.6747587,"mitochondrial inner membrane protease subunit 2-like, transcript variant X2"
"LOC111131082","LOC111131082",2.211251,0.2314834,0.3039967,1.980915,-0.03625664,0.26774,0.6747587,"protein lin-52 homolog"
"LOC111130000","LOC111130000",2.603269,0.5313643,0.1114414,-0.06665633,0.2099615,0.3214028,0.6747587,"uncharacterized LOC111130000, transcript variant X3"
"LOC111124654","LOC111124654",1.104714,-1.118303,-1.436461,0.5478634,0.1590791,-1.277382,0.6747587,NA
"LOC111108785","LOC111108785",2.24818,-0.07828862,-0.07969163,-0.5118074,0.0007015052,-0.07899013,0.6747587,"RNA exonuclease 4-like"
"LOC111119604","LOC111119604",3.013527,1.356897,1.228389,0.1446025,0.06425381,1.292643,0.6747587,"chitotriosidase-1-like"
"LOC111110975","LOC111110975",3.606529,0.8859851,0.2794256,-0.3631518,0.3032797,0.5827054,0.6747587,"UPF0394 inner membrane protein YeeE-like, transcript variant X3"
"LOC111118514","LOC111118514",3.753953,-0.1134035,0.1683686,-0.1210659,-0.140886,0.02748258,0.6747587,"UDP-sugar transporter UST74c-like"
